# Player modifiers
th_heroic_mode_player = {
	navy_tradition_decay = -0.028
	global_unrest = -7.065
	discipline = 0.141
	ship_durability = 0.141
	global_trade_power = 0.424
}
lunatic_th_agressive_ai_buff_against_dev_4720 = {
	global_tax_modifier = 1.416
	interest = -2.832
	war_exhaustion = -0.283
	land_attrition = -0.472
	yearly_army_professionalism = 0.071
	drill_decay_modifier = -0.472
	army_tradition_decay = -0.028
	navy_tradition_decay = -0.028
	global_unrest = -7.08
	discipline = 0.142
	ship_durability = 0.142
	global_trade_power = 0.425
}
lunatic_th_agressive_ai_buff_against_dev_4730 = {
	global_tax_modifier = 1.419
	interest = -2.838
	war_exhaustion = -0.284
	land_attrition = -0.473
	yearly_army_professionalism = 0.071
	drill_decay_modifier = -0.473
	army_tradition_decay = -0.028
	navy_tradition_decay = -0.028
	global_unrest = -7.095
	discipline = 0.142
	ship_durability = 0.142
	global_trade_power = 0.426
}
lunatic_th_agressive_ai_buff_against_dev_4740 = {
	global_tax_modifier = 1.422
	interest = -2.844
	war_exhaustion = -0.284
	land_attrition = -0.474
	yearly_army_professionalism = 0.071
	drill_decay_modifier = -0.474
	army_tradition_decay = -0.028
	navy_tradition_decay = -0.028
	global_unrest = -7.11
	discipline = 0.142
	ship_durability = 0.142
	global_trade_power = 0.427
}
lunatic_th_agressive_ai_buff_against_dev_4750 = {
	global_tax_modifier = 1.425
	interest = -2.85
	war_exhaustion = -0.285
	land_attrition = -0.475
	yearly_army_professionalism = 0.071
	drill_decay_modifier = -0.475
	army_tradition_decay = -0.028
	navy_tradition_decay = -0.028
	global_unrest = -7.125
	discipline = 0.143
	ship_durability = 0.143
	global_trade_power = 0.428
}
lunatic_th_agressive_ai_buff_against_dev_4760 = {
	global_tax_modifier = 1.428
	interest = -2.856
	war_exhaustion = -0.286
	land_attrition = -0.476
	yearly_army_professionalism = 0.071
	drill_decay_modifier = -0.476
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.14
	discipline = 0.143
	ship_durability = 0.143
	global_trade_power = 0.428
}
lunatic_th_agressive_ai_buff_against_dev_4770 = {
	global_tax_modifier = 1.431
	interest = -2.862
	war_exhaustion = -0.286
	land_attrition = -0.477
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.477
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.155
	discipline = 0.143
	ship_durability = 0.143
	global_trade_power = 0.429
}
lunatic_th_agressive_ai_buff_against_dev_4780 = {
	global_tax_modifier = 1.434
	interest = -2.868
	war_exhaustion = -0.287
	land_attrition = -0.478
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.478
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.17
	discipline = 0.143
	ship_durability = 0.143
	global_trade_power = 0.43
}
lunatic_th_agressive_ai_buff_against_dev_4790 = {
	global_tax_modifier = 1.437
	interest = -2.874
	war_exhaustion = -0.287
	land_attrition = -0.479
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.479
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.185
	discipline = 0.144
	ship_durability = 0.144
	global_trade_power = 0.431
}
lunatic_th_agressive_ai_buff_against_dev_4800 = {
	global_tax_modifier = 1.44
	interest = -2.88
	war_exhaustion = -0.288
	land_attrition = -0.48
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.48
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.2
	discipline = 0.144
	ship_durability = 0.144
	global_trade_power = 0.432
}
lunatic_th_agressive_ai_buff_against_dev_4810 = {
	global_tax_modifier = 1.443
	interest = -2.886
	war_exhaustion = -0.289
	land_attrition = -0.481
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.481
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.215
	discipline = 0.144
	ship_durability = 0.144
	global_trade_power = 0.433
}
lunatic_th_agressive_ai_buff_against_dev_4820 = {
	global_tax_modifier = 1.446
	interest = -2.892
	war_exhaustion = -0.289
	land_attrition = -0.482
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.482
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.23
	discipline = 0.145
	ship_durability = 0.145
	global_trade_power = 0.434
}
lunatic_th_agressive_ai_buff_against_dev_4830 = {
	global_tax_modifier = 1.449
	interest = -2.898
	war_exhaustion = -0.29
	land_attrition = -0.483
	yearly_army_professionalism = 0.072
	drill_decay_modifier = -0.483
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.245
	discipline = 0.145
	ship_durability = 0.145
	global_trade_power = 0.435
}
lunatic_th_agressive_ai_buff_against_dev_4840 = {
	global_tax_modifier = 1.452
	interest = -2.904
	war_exhaustion = -0.29
	land_attrition = -0.484
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.484
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.26
	discipline = 0.145
	ship_durability = 0.145
	global_trade_power = 0.436
}
lunatic_th_agressive_ai_buff_against_dev_4850 = {
	global_tax_modifier = 1.455
	interest = -2.91
	war_exhaustion = -0.291
	land_attrition = -0.485
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.485
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.275
	discipline = 0.146
	ship_durability = 0.146
	global_trade_power = 0.437
}
lunatic_th_agressive_ai_buff_against_dev_4860 = {
	global_tax_modifier = 1.458
	interest = -2.916
	war_exhaustion = -0.292
	land_attrition = -0.486
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.486
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.29
	discipline = 0.146
	ship_durability = 0.146
	global_trade_power = 0.437
}
lunatic_th_agressive_ai_buff_against_dev_4870 = {
	global_tax_modifier = 1.461
	interest = -2.922
	war_exhaustion = -0.292
	land_attrition = -0.487
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.487
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.305
	discipline = 0.146
	ship_durability = 0.146
	global_trade_power = 0.438
}
lunatic_th_agressive_ai_buff_against_dev_4880 = {
	global_tax_modifier = 1.464
	interest = -2.928
	war_exhaustion = -0.293
	land_attrition = -0.488
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.488
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.32
	discipline = 0.146
	ship_durability = 0.146
	global_trade_power = 0.439
}
lunatic_th_agressive_ai_buff_against_dev_4890 = {
	global_tax_modifier = 1.467
	interest = -2.934
	war_exhaustion = -0.293
	land_attrition = -0.489
	yearly_army_professionalism = 0.073
	drill_decay_modifier = -0.489
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.335
	discipline = 0.147
	ship_durability = 0.147
	global_trade_power = 0.44
}
lunatic_th_agressive_ai_buff_against_dev_4900 = {
	global_tax_modifier = 1.47
	interest = -2.94
	war_exhaustion = -0.294
	land_attrition = -0.49
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.49
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.35
	discipline = 0.147
	ship_durability = 0.147
	global_trade_power = 0.441
}
lunatic_th_agressive_ai_buff_against_dev_4910 = {
	global_tax_modifier = 1.473
	interest = -2.946
	war_exhaustion = -0.295
	land_attrition = -0.491
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.491
	army_tradition_decay = -0.029
	navy_tradition_decay = -0.029
	global_unrest = -7.365
	discipline = 0.147
	ship_durability = 0.147
	global_trade_power = 0.442
}
lunatic_th_agressive_ai_buff_against_dev_4920 = {
	global_tax_modifier = 1.476
	interest = -2.952
	war_exhaustion = -0.295
	land_attrition = -0.492
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.492
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.38
	discipline = 0.148
	ship_durability = 0.148
	global_trade_power = 0.443
}
lunatic_th_agressive_ai_buff_against_dev_4930 = {
	global_tax_modifier = 1.479
	interest = -2.958
	war_exhaustion = -0.296
	land_attrition = -0.493
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.493
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.395
	discipline = 0.148
	ship_durability = 0.148
	global_trade_power = 0.444
}
lunatic_th_agressive_ai_buff_against_dev_4940 = {
	global_tax_modifier = 1.482
	interest = -2.964
	war_exhaustion = -0.296
	land_attrition = -0.494
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.494
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.41
	discipline = 0.148
	ship_durability = 0.148
	global_trade_power = 0.445
}
lunatic_th_agressive_ai_buff_against_dev_4950 = {
	global_tax_modifier = 1.485
	interest = -2.97
	war_exhaustion = -0.297
	land_attrition = -0.495
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.495
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.425
	discipline = 0.149
	ship_durability = 0.149
	global_trade_power = 0.446
}
lunatic_th_agressive_ai_buff_against_dev_4960 = {
	global_tax_modifier = 1.488
	interest = -2.976
	war_exhaustion = -0.298
	land_attrition = -0.496
	yearly_army_professionalism = 0.074
	drill_decay_modifier = -0.496
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.44
	discipline = 0.149
	ship_durability = 0.149
	global_trade_power = 0.446
}
lunatic_th_agressive_ai_buff_against_dev_4970 = {
	global_tax_modifier = 1.491
	interest = -2.982
	war_exhaustion = -0.298
	land_attrition = -0.497
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.497
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.455
	discipline = 0.149
	ship_durability = 0.149
	global_trade_power = 0.447
}
lunatic_th_agressive_ai_buff_against_dev_4980 = {
	global_tax_modifier = 1.494
	interest = -2.988
	war_exhaustion = -0.299
	land_attrition = -0.498
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.498
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.47
	discipline = 0.149
	ship_durability = 0.149
	global_trade_power = 0.448
}
lunatic_th_agressive_ai_buff_against_dev_4990 = {
	global_tax_modifier = 1.497
	interest = -2.994
	war_exhaustion = -0.299
	land_attrition = -0.499
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.499
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.485
	discipline = 0.15
	ship_durability = 0.15
	global_trade_power = 0.449
}
lunatic_th_agressive_ai_buff_against_dev_5000 = {
	global_tax_modifier = 1.5
	interest = -3.0
	war_exhaustion = -0.3
	land_attrition = -0.5
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.5
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.5
	discipline = 0.15
	ship_durability = 0.15
	global_trade_power = 0.45
}
lunatic_th_agressive_ai_buff_against_dev_5010 = {
	global_tax_modifier = 1.503
	interest = -3.006
	war_exhaustion = -0.301
	land_attrition = -0.501
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.501
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.515
	discipline = 0.15
	ship_durability = 0.15
	global_trade_power = 0.451
}
lunatic_th_agressive_ai_buff_against_dev_5020 = {
	global_tax_modifier = 1.506
	interest = -3.012
	war_exhaustion = -0.301
	land_attrition = -0.502
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.502
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.53
	discipline = 0.151
	ship_durability = 0.151
	global_trade_power = 0.452
}
lunatic_th_agressive_ai_buff_against_dev_5030 = {
	global_tax_modifier = 1.509
	interest = -3.018
	war_exhaustion = -0.302
	land_attrition = -0.503
	yearly_army_professionalism = 0.075
	drill_decay_modifier = -0.503
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.545
	discipline = 0.151
	ship_durability = 0.151
	global_trade_power = 0.453
}
lunatic_th_agressive_ai_buff_against_dev_5040 = {
	global_tax_modifier = 1.512
	interest = -3.024
	war_exhaustion = -0.302
	land_attrition = -0.504
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.504
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.56
	discipline = 0.151
	ship_durability = 0.151
	global_trade_power = 0.454
}
lunatic_th_agressive_ai_buff_against_dev_5050 = {
	global_tax_modifier = 1.515
	interest = -3.03
	war_exhaustion = -0.303
	land_attrition = -0.505
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.505
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.575
	discipline = 0.152
	ship_durability = 0.152
	global_trade_power = 0.455
}
lunatic_th_agressive_ai_buff_against_dev_5060 = {
	global_tax_modifier = 1.518
	interest = -3.036
	war_exhaustion = -0.304
	land_attrition = -0.506
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.506
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.59
	discipline = 0.152
	ship_durability = 0.152
	global_trade_power = 0.455
}
lunatic_th_agressive_ai_buff_against_dev_5070 = {
	global_tax_modifier = 1.521
	interest = -3.042
	war_exhaustion = -0.304
	land_attrition = -0.507
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.507
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.605
	discipline = 0.152
	ship_durability = 0.152
	global_trade_power = 0.456
}
lunatic_th_agressive_ai_buff_against_dev_5080 = {
	global_tax_modifier = 1.524
	interest = -3.048
	war_exhaustion = -0.305
	land_attrition = -0.508
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.508
	army_tradition_decay = -0.03
	navy_tradition_decay = -0.03
	global_unrest = -7.62
	discipline = 0.152
	ship_durability = 0.152
	global_trade_power = 0.457
}
lunatic_th_agressive_ai_buff_against_dev_5090 = {
	global_tax_modifier = 1.527
	interest = -3.054
	war_exhaustion = -0.305
	land_attrition = -0.509
	yearly_army_professionalism = 0.076
	drill_decay_modifier = -0.509
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.635
	discipline = 0.153
	ship_durability = 0.153
	global_trade_power = 0.458
}
lunatic_th_agressive_ai_buff_against_dev_5100 = {
	global_tax_modifier = 1.53
	interest = -3.06
	war_exhaustion = -0.306
	land_attrition = -0.51
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.51
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.65
	discipline = 0.153
	ship_durability = 0.153
	global_trade_power = 0.459
}
lunatic_th_agressive_ai_buff_against_dev_5110 = {
	global_tax_modifier = 1.533
	interest = -3.066
	war_exhaustion = -0.307
	land_attrition = -0.511
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.511
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.665
	discipline = 0.153
	ship_durability = 0.153
	global_trade_power = 0.46
}
lunatic_th_agressive_ai_buff_against_dev_5120 = {
	global_tax_modifier = 1.536
	interest = -3.072
	war_exhaustion = -0.307
	land_attrition = -0.512
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.512
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.68
	discipline = 0.154
	ship_durability = 0.154
	global_trade_power = 0.461
}
lunatic_th_agressive_ai_buff_against_dev_5130 = {
	global_tax_modifier = 1.539
	interest = -3.078
	war_exhaustion = -0.308
	land_attrition = -0.513
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.513
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.695
	discipline = 0.154
	ship_durability = 0.154
	global_trade_power = 0.462
}
lunatic_th_agressive_ai_buff_against_dev_5140 = {
	global_tax_modifier = 1.542
	interest = -3.084
	war_exhaustion = -0.308
	land_attrition = -0.514
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.514
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.71
	discipline = 0.154
	ship_durability = 0.154
	global_trade_power = 0.463
}
lunatic_th_agressive_ai_buff_against_dev_5150 = {
	global_tax_modifier = 1.545
	interest = -3.09
	war_exhaustion = -0.309
	land_attrition = -0.515
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.515
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.725
	discipline = 0.155
	ship_durability = 0.155
	global_trade_power = 0.464
}
lunatic_th_agressive_ai_buff_against_dev_5160 = {
	global_tax_modifier = 1.548
	interest = -3.096
	war_exhaustion = -0.31
	land_attrition = -0.516
	yearly_army_professionalism = 0.077
	drill_decay_modifier = -0.516
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.74
	discipline = 0.155
	ship_durability = 0.155
	global_trade_power = 0.464
}
lunatic_th_agressive_ai_buff_against_dev_5170 = {
	global_tax_modifier = 1.551
	interest = -3.102
	war_exhaustion = -0.31
	land_attrition = -0.517
	yearly_army_professionalism = 0.078
	drill_decay_modifier = -0.517
	army_tradition_decay = -0.031
	navy_tradition_decay = -0.031
	global_unrest = -7.755
	discipline = 0.155
	ship_durability = 0.155
	global_trade_power = 0.465
}
lunatic_th_agressive_ai_buff_against_dev_5180 = {
	global_tax_modifier = 1.554
	interest = -3.108
	war_exhaustion = -0.311
	land_attrition = -0.518
	yearly_army_professionalism = 0.078
