province;red;green;blue;x;x
5732;141;92;216;Silken Fields;x
5733;104;136;44;Great Sake Brewery;x
5734;181;126;83;Sunsoaked Meadow;x
5735;36;76;17;Rice Heartland;x
5736;227;130;229;Mamizou's Trickery;x
5737;132;156;130;Futatsuiwa Halls;x
5738;226;102;119;Kasodani Village;x
5739;142;130;82;Yamabiko Wilds;x
5740;13;114;87;Hijiri Mausoleum;x
5741;210;83;128;Byakuren's Praying Halls;x
5742;160;180;30;Menreiki River;x
5743;239;223;238;Salon of Visages;x
5744;10;110;64;Hundreds Steps Road;x
5745;228;156;214;Eternal Spring Porch;x
5746;190;66;7;Bishamonten Shrine;x
5747;199;109;182;Enlightened Monastery;x
5748;166;141;180;Hata Ville;x
5749;209;121;54;Malachite Hill;x
5750;90;209;163;Jo'on Manor;x
5751;145;74;187;Divine Mountain Pass;x
5752;89;211;125;Miyako Watchtower;x
5753;216;227;169;Jiang Shi Rest;x
5754;249;55;6;Sunblessed Passage;x
5755;102;119;28;The Forbidden Lair;x
5756;179;183;63;The Black Market;x
5757;227;78;156;Tinker Town;x
5758;206;66;223;Truesteel Foundry;x
5759;253;0;245;Slagworks;x
5760;207;69;66;Iron Assembly;x
5761;224;215;203;Hihi'irokane Forge;x
5762;205;162;131;Cannon Workshop;x
5763;242;213;99;Bombing Fields;x
5764;95;191;89;The Gunnery;x
5765;85;14;180;Steamvault;x
5766;160;55;215;Artillery Camp;x
5767;40;90;63;Gunsmith Center;x
5768;171;58;136;Electrium Furnace;x
5769;251;212;113;Blackpowder Manufactory;x
5770;55;7;52;Sparking Station;x
5771;59;49;19;Engineer City;x
5772;193;27;178;Grenade Mill;x
5773;110;103;83;Evil Eye Garage;x
5774;120;89;157;The Steelwheel;x
5775;132;71;124;Artificar Shop;x
5776;185;21;227;Bronze Watch;x
5777;171;25;48;Bastion Rika;x
5778;141;99;216;Ebony Anvil;x
5779;229;228;57;Cannon Tower;x
5780;97;19;168;Wakasagihime Home;x
5781;104;21;72;Youkai Bog;x
5782;36;56;15;Sekibanki's Home;x
5783;188;234;21;Rokurokubi Village;x
5784;237;148;245;Imaizumi Den;x
5785;185;18;62;Kagerou Flow;x
5786;117;89;166;Full Moon Grove;x
5787;1;159;31;New Moon Thicket;x
5788;189;148;178;Music Crossing;x
5789;170;226;168;Sunflower Shore;x
5790;105;90;47;Bamboo Depths;x
5791;90;37;185;Moonrise Jail;x
5792;61;137;126;Drums' Thunder;x
5793;182;50;89;Great Moshpit;x
5794;78;16;215;Roaring Stadion;x
5795;97;236;77;Horikawa Village;x
5796;236;205;250;Tsukumogami Town;x
5797;48;250;133;Rhythm River;x
5798;109;228;1;Castle Raiko;x
5799;215;34;45;Noisy Fields;x
5800;170;42;251;Hikariko's Watch;x
5801;17;188;105;Elly's Guard;x
5802;22;97;19;The Dark Mirror;x
5803;204;95;100;Orange Path;x
5804;39;225;18;Melancholic Seat;x
5805;204;72;163;Medicine's Chambers;x
5806;221;26;42;Yuuka's Greenhouse;x
5807;190;225;75;Wrath of Kazami;x
5808;136;111;236;Summer Lands;x
5809;252;245;4;Feral Flowers Field;x
5810;145;109;39;Wildseed Estuary;x
5811;206;30;182;Chromatic River;x
5812;3;67;2;Clove Plantages;x
5813;122;76;87;Botanica;x
5814;106;163;100;Sunspring Well;x
5815;211;189;17;Solar Villa;x
5816;235;186;240;Sunsail Anchorage;x
5817;173;183;154;Fairbreeze Harbor;x
5818;228;163;110;Summerwind Wharf;x
5819;178;232;2;Farstrider Rest;x
5820;199;23;101;Ruby Sanctum;x
5821;173;0;108;Twilight Spire;x
5822;101;254;112;Falcon Glades;x
5823;144;5;166;Goldleaf Woods;x
5824;165;131;158;Everwild Plateau;x
5825;247;11;81;Umbrella Bay;x
5826;150;107;200;Helios Docks;x
5827;226;45;59;Amaterasu Temple;x
5828;248;100;62;Kurumi's Manor;x
5829;63;248;213;Great Blood Lake;x
5830;0;87;72;Vicious Fen;x
5831;70;11;33;Scarlet Outpost;x
5832;172;39;118;Lotus Jungle;x
5833;136;242;104;Blossomed Grounds;x
5834;221;116;2;Yatagarasu Shrine;x
5835;189;166;186;Overgrown Dungeons;x
5836;245;113;200;Mysterious Orb;x
5837;175;252;50;Grand Teahouse;x
5838;219;69;22;Circle of Balance;x
5839;163;72;180;Druidic Refuge;x
5840;240;228;39;Daylight Bay;x
5841;141;57;162;Nightmare Site;x
5842;244;5;56;Isle of Horrors;x
5843;133;33;6;Ports of Visions;x
5844;177;22;16;Eldritch Island;x
5845;69;51;26;Mugetsu's Lodge;x
5846;128;6;166;Gengetsu's Lodge;x
5847;207;163;157;Baku Dimension;x
5848;122;207;53;Sweet Terrors;x
5849;240;171;237;Wrathful Docks;x
5850;65;43;144;Accursed Armory;x
5851;65;251;136;Death Scar;x
5852;178;149;1;Noroiko Folly;x
5853;194;62;211;Matenshi's Bane;x
5854;225;53;221;Mimapolis;x
5855;169;110;114;Marisa's Dusty Study;x
5856;208;189;202;Necromantic Keep;x
5857;5;245;87;Blighted Patch;x
5858;157;159;3;Archmage's Grave;x
5859;157;20;214;Shadow Academy;x
5860;150;126;62;Corrupted Ground;x
5861;51;159;23;Damned Temple;x
5862;128;159;40;Lonely Voyage;x
5863;230;139;144;Abandoned Facility;x
5864;25;253;211;Beacon of the Lost;x
5865;174;195;55;Ashes of Lunarians;x
5866;51;185;8;Moon Rabbits Barracks;x
5867;216;134;210;Officers Apartments;x
5868;31;137;156;Merchants District;x
5869;126;30;49;Lunar Gardens;x
5870;163;106;43;Ashes of Purification;x
5871;141;54;206;Remnants of Former Greatness;x
5872;194;117;74;Lunar Palace;x
5873;134;144;232;Lunar Passage #1;x
5874;74;86;0;Lunar Passage 2;x
5875;83;54;136;Peach Garden;x
5876;62;227;149;Lunar Province 11;x
5877;191;196;111;Lunar Province 12;x
5878;199;100;118;Lunar Province 13;x
5879;149;41;198;Lunar Province 14;x
5880;172;126;175;Lunar Province 16;x
5881;192;15;1;Lunar Provicne 15;x
5882;104;218;233;Kappa Pools;x
5883;98;231;199;Lake of Fire;x
5884;135;83;67;Fuzzy Peak;x
5885;182;174;158;Valley of Secrets;x
5886;201;175;193;Icegrasp Vale;x
5887;203;50;217;Plateu of Elements;x
5888;53;77;51;Fantasy Highlands;x
5889;92;181;24;Taboo Glacier;x
5890;153;60;14;Bygone Graveyars;x
5891;142;1;102;Black Ice Spring;x
5892;205;145;170;Jiang Shi Mountains;x
5893;8;136;118;Pass of Thunder;x
5894;197;188;211;Himemushi Caverns;x
5895;173;163;60;Oomukade Highlands;x
5896;213;155;247;Tenkyuu Market;x
5897;118;55;25;Cards Manufactory;x
5898;132;33;205;Kudamaki Hideout;x
5899;244;93;248;Magatama Foothills;x
5900;188;34;243;Tamatsukuri Shrine;x
5901;241;6;24;Misumaru Palace;x
5902;217;215;188;Komakusa Den;x
5903;246;184;51;Sannyo's Chambers;x
5904;82;8;119;Maneki Cliff;x
5905;124;44;7;Goutokuji Temple;x
5906;136;25;94;Sakata Summit;x
5907;230;231;207;Shameimaru Manor;x
5908;197;151;6;Town Himekaidou;x
5909;94;142;44;Hatate Castle;x
5910;114;18;22;Windy Peaks;x
5911;127;117;43;Storm Mountains;x
5912;159;137;25;Jami Passage;x
5913;131;254;46;Iizunamaru City;x
5914;173;90;229;Daitengu Garrison;x
5915;244;162;120;Great Tengu Valley;x
5916;142;125;88;Kamaitachi Plateau;x
5917;213;193;42;Copperridge;x
5918;201;25;48;Fort Inubashiri;x
5919;107;41;193;Gustcourt;x
5920;99;53;4;Silverrange;x
5921;217;114;207;Great Press;x
5922;16;73;53;Dojo of Smoke;x
5923;132;32;230;Mark of the Sages;x
5924;161;0;49;Tenma's Gateway;x
5925;88;21;4;Fang Bastion;x
5926;222;65;175;Kakurezato Heights;x
5927;76;57;38;Snow Devil Canyon;x
5928;141;155;154;Hail Cliffs;x
5929;69;141;13;Oni Capital Ruins;x
5930;188;170;116;The Grand Tavern;x
5931;137;139;71;Halls of Stone;x
5932;121;85;100;Halls of Lightning;x
5933;153;21;199;Halls of Thunder;x
5934;74;98;30;Gladiator's Rise;x
5935;179;234;60;Halls of Fire;x
5936;194;91;94;Remnants of Ibuki;x
5937;186;221;0;Hoshiguma Ashes;x
5938;186;151;224;Sulfur Mines;x
5939;129;180;68;Ibaraki Rubbles;x
5940;252;86;102;Ogre Pass;x
5941;254;6;174;Iwanagahime's Shrine;x
5942;65;144;4;Unseen Trail;x
5943;244;178;30;Night Tower;x
5944;162;172;177;Peak of Serenity;x
5945;218;81;111;Path of Conquerors;x
5946;241;158;245;Shadow Cloisters;x
5947;241;240;230;Tomb of Secrets;x
5948;155;51;64;Tempest Mountains;x
5949;132;127;175;Dark Arsenal;x
5950;250;47;77;Forgepike;x
5951;180;206;14;Tenno's Lost Vaults;x
5952;214;91;10;Autumn's Blossom;x
5953;220;199;42;Ichor Current;x
5954;206;58;140;Shadow's Path;x
5955;248;45;9;Martial Isle;x
5956;118;78;94;Oblivion Citadel;x
5957;217;72;24;Battle Pit;x
5958;198;13;7;Soullink Port;x
5959;120;158;88;Accursed Bay;x
5960;202;135;182;Black Dojo;x
5961;106;4;55;Abyss Keep;x
5962;118;59;190;Infernal Wharf;x
5963;213;189;208;Void Point;x
5964;86;12;156;Forge of Madness;x
5965;83;73;92;The Maw;x
5966;14;116;91;Dreamless City;x
5967;61;91;70;Kasen Manor;x
5968;14;180;22;Ronin Hills;x
5969;94;47;9;Kikuri's Rest;x
5970;183;33;22;Mirror Village;x
5971;139;219;114;Kotohimi Palace;x
5972;253;92;120;Kitashirakawa;x
5973;144;147;91;Obsidian Mine;x
5974;203;235;29;Frostfire Forge;x
5975;186;43;95;Samurai Grounds;x
5976;73;53;13;Master Forge;x
5977;78;96;33;Dojo of the Shinobi;x
5978;113;21;44;Lamellar Port;x
5979;241;32;186;Cherry River;x
5980;133;140;41;Meira Castle;x
5981;143;79;248;Sara's Pathway;x
5982;210;34;136;Mystery Pagoda;x
5983;146;155;98;Honor Passage;x
5984;241;67;16;Warden Mound;x
5985;149;254;67;Demon Jail;x
5986;203;222;150;Ancient Hillside;x
5987;189;187;70;Sentinel Garrison;x
5988;154;99;33;Blurry Coast;x
5989;194;111;189;Isle of Blades;x
5990;142;7;7;Yin-Yang Chambers;x
5991;186;200;27;Hakurei Portal;x
5992;201;30;155;Dragon's Lair;x
5993;244;124;73;Serpent Monastery;x
5994;235;88;152;Divine Mountain;x
5995;135;140;153;Shingyoku Temple;x
5996;122;50;130;YuugenMagan Tomb;x
5997;212;29;1;Space Dock;x
5998;204;181;56;Battle Station;x
5999;69;38;4;Chiyuri Command;x
6000;206;189;53;Great Hangar;x
6001;246;123;231;Medical Station;x
6002;187;131;119;Warhead Armory;x
6003;180;101;219;Cafeteria;x
6004;201;189;234;Time Engine;x
6005;168;29;140;Magic Archive;x
6006;242;175;240;Devils' Playground;x
6007;244;91;80;Sariel's Palace;x
6008;171;201;87;Last Hope's Manor;x
6009;203;207;171;Louise's Asylum;x
6010;142;39;75;Koakuma Estate;x
6011;218;3;112;Demonic Glacier;x
6012;163;71;24;Tormentsnow;x
6013;154;123;193;Voidcursed Plains;x
6014;185;140;63;Fiend Peninsula;x
6015;240;195;45;Tower of Elis;x
6016;88;26;41;Pagoda of Akuma;x
6017;206;37;78;Imp Village;x
6018;227;177;174;Infernal Blacksmith;x
6019;177;198;43;Warlock Crypt;x
6020;218;76;224;Cambion Sanctuary;x
6021;172;152;138;Mazoku Castle;x
6022;33;64;20;Kiyohime Sorrow;x
6023;77;184;13;Onibi Volcano;x
6024;229;103;60;Altar of Chaos;x
6025;194;116;231;Shiki's Shipyard;x
6026;165;183;14;Demon Archives;x
6027;227;242;142;Hand of Shiki;x
6028;45;169;60;Sariel's Throne;x
6029;152;9;143;Nephilim's Curse;x
6030;175;168;104;Grieving House;x
6031;166;121;128;Sekeltal Coast;x
6032;121;87;0;Church of Death;x
6033;239;165;92;Revenant Stronghold;x
6034;183;82;140;Ethereal Garrison;x
6035;222;59;69;Divination Forge;x
6036;246;191;246;Maker's Terrace;x
6037;206;11;40;Great Ritual Circle;x
6038;209;194;96;Makai Portal Tower;x
6039;144;176;58;Unnatural Reservoir;x
6040;181;155;118;Corrupted Jungle;x
6041;109;24;62;Chaos Fortress;x
6042;108;50;223;Insidious Garrison;x
6043;230;107;2;Serpent Village;x
6044;91;77;213;Rokurokubi Path;x
6045;99;25;28;Maker's Trail;x
6046;159;18;195;Makai Treasury;x
6047;115;121;120;Miasma Fields;x
6048;182;30;176;Steelfields;x
6049;232;118;247;Mark of Reimu;x
6050;172;220;23;Mima's Fury;x
6051;245;145;135;Crater of Marisa;x
6052;112;95;38;Yuuka's Fury;x
6053;208;45;215;Ashern Coast;x
6054;192;40;26;Isle of Shadows;x
6055;169;175;74;Yumeko's Quarters;x
6056;230;174;50;Swordshelves;x
6057;184;150;73;Bladeport;x
6058;124;140;77;Dark Fairy Barracks;x
6059;170;90;4;Island of Light;x
6060;194;86;23;Crystalplanes;x
6061;5;240;113;Demonic Bay;x
6062;176;160;8;Throne of Shinki;x
6063;244;24;159;Unholy Workshop;x
6064;212;117;116;Wicked Market;x
6065;97;11;7;Transmutators' Dream;x
6066;97;195;62;Town of Theaters;x
6067;157;63;17;Puppeteer's Madness;x
6068;236;79;43;Elements' Cage;x
6069;195;137;249;Alice's Chambers;x
6070;190;96;193;Horror Library;x
6071;146;107;117;City of Dolls;x
6072;117;79;48;Owl Gate;x
6073;123;211;31;Tao Stronghold;x
6074;24;98;39;Sanctum of Stars;x
6075;120;29;92;Sandalvale;x
6076;198;144;242;Ironwoods;x
6077;143;168;61;Cinnabar Hills;x
6078;226;133;174;Ruby Mines;x
6079;96;234;68;Black-White Monastery;x
6080;135;151;61;Temple of Balance;x
6081;185;154;113;Royal Teahouse;x
6082;90;17;30;Mononobe;x
6083;251;228;9;Throne of Miko;x
6084;180;207;204;Magister's Gallery;x
6085;129;163;162;Toyosatomimi's Grace;x
6086;128;77;66;Golem Foundry;x
6087;94;237;15;Gate of the Fox;x
6088;181;126;161;Holy Anvil;x
6089;157;127;243;Seven Star Arsenal;x
6090;113;70;98;Pagoda of Nobility;x
6091;52;115;3;Shaku Gallery;x
6092;218;236;100;Grand Ministry;x
6093;28;145;93;Earthly Dragon Veins;x
6094;174;11;178;Violet Hills;x
6095;203;137;181;Royal Amphitheater;x
6096;141;11;163;Amethyst Vale;x
6097;220;74;69;Windy Passage;x
6098;0;153;41;Roaring Peaks;x
6099;250;190;149;Soga Clan;x
6100;133;94;66;Tojiko's Might;x
6101;118;148;23;Crashing Gunnery;x
6102;247;222;16;Trillium Garden;x
6103;168;82;225;Living Steel Forge;x
6104;173;205;110;Harmony Tower;x
6105;243;16;0;Transmutators' Retreat;x
6106;219;92;56;Astral Sanctum;x
6107;73;12;91;Divine Crypt;x
6108;205;179;84;Gate of the Dragon;x
6109;161;199;50;Taoist Academy;x
6110;248;59;139;Takane's Outpost;x
6111;70;13;76;Clockwork Moor;x
6112;207;242;5;Genius Hill;x
6113;241;219;148;Swampbunker;x
6114;11;244;80;Technoforge;x
6115;167;25;215;Kappanite Foundry;x
6116;169;8;110;Corporate Marshes;x
6117;43;85;47;Kappan Arsenal;x
6118;136;247;80;Explorer's Bay;x
6119;61;54;19;Kawashiro Docks;x
6120;223;143;152;Goldcrossing;x
6121;248;252;24;Alcatraz;x
6122;141;10;158;Wrenchstown;x
6123;244;101;8;Exploder Facility;x
6124;203;56;101;Hammerwharf;x
6125;138;7;204;Marinesville;x
6126;165;225;62;Kapport;x
6127;134;79;16;Gadgetcity;x
6128;234;143;35;Cannontoll;x
6129;22;141;75;Hydro-Highway;x
6130;151;166;4;Runepowder Habor;x
6131;111;200;15;Engineering Bay;x
6132;154;112;137;Mecha-Factory;x
6133;113;222;93;Grenadegrounds;x
6134;159;151;58;Steam-Facilities;x
6135;7;139;0;Hydraulic Town;x
6136;209;131;249;Spark Center;x
6137;191;71;70;Fort Takane;x
6138;141;36;22;Idealists' Bunker;x
6139;191;171;157;Depot Village;x
6140;145;42;39;Area K12;x
6141;83;207;64;Great Trench;x
6142;108;100;93;Tinker Court;x
6143;169;33;151;Redstones Mines;x
6144;120;73;16;Gears Peak;x
6145;119;18;125;Labs of Water;x
6146;198;191;62;Electricity Labs;x
6147;46;240;93;Chemistry Labs;x
6148;170;33;16;Labs of Medicines;x
6149;158;215;35;Yamawaro Market;x
6150;42;152;77;Mitori's Bunker;x
6151;166;56;235;The Scrapyards;x
6152;213;250;6;Field of Air;x
6153;43;243;22;Sukuna Court;x
6154;242;17;58;Inchling Walls;x
6155;103;53;76;Small Watchtower;x
6156;203;207;161;Inchling Guard;x
6157;208;162;149;Mallet's Rest;x
6158;83;215;102;Issun Passage;x
6159;229;15;214;Tiny Dojo;x
6160;152;244;44;Inchling Excavation;x
6161;254;253;42;Knived Fields;x
6162;247;224;150;Quartzfathom;x
6163;210;22;214;Night Morass;x
6164;84;223;6;Toadmarshes;x
6165;238;60;208;Altar of Suwako;x
6166;69;175;31;Gusher of Earth;x
6167;226;122;21;Alatar of Kanako;x
6168;72;38;96;Heavenly Flow;x
6169;148;86;131;Yasaka Shrine;x
6170;117;41;238;Cometdust Spire;x
6171;10;189;108;Sacred Grove;x
6172;128;70;96;Featherwood;x
6173;235;216;13;Spell Jungle;x
6174;229;99;51;Divine Forest;x
6175;183;186;174;Gods' Shore;x
6176;205;184;91;Kochiya Clan;x
6177;127;43;182;Sanae Glades;x
6178;242;8;1;Blessed Castle;x
6179;114;49;89;Suwa Village;x
6180;219;139;14;Aunn Town;x
6181;168;205;9;Take-Minakata's Seal;x
6182;156;212;23;Crossgate;x
6183;144;82;168;Pebble's Hideout;x
6184;104;238;31;Shinto Crossing;x
6185;207;165;17;Land of Temples;x
6186;220;192;148;Star Dojo;x
6187;32;109;47;Windserpent Walls;x
6188;142;54;162;Ursine Mound;x
6189;214;180;172;Cinderfall;x
6190;43;121;17;Sunbreeze;x
6191;76;47;95;Pog Pog Village;x
6192;135;25;91;Goutokuji Ville;x
6193;145;172;186;Veiled Bastion;x
6194;94;22;177;Mike's Lounge;x
6195;10;211;24;Maneki Cliff;x
6196;221;117;91;Sarugami Hill;x
6197;204;97;119;Biten Paw;x
6198;252;188;167;Cloudy Peaks;x
6199;228;207;210;Shattered Fort;x
6200;111;57;240;Yamainu Caves;x
6201;213;79;246;Mitsugashira;x
6202;227;220;22;Enoko's Trap;x
6203;153;110;37;Chimimoryo Vale;x
6204;224;9;125;Yomotsu Ruins;x
6205;242;125;207;Ivory Depths;x
6206;101;34;14;Wine Thicket;x
6207;188;212;159;Smoking Hollow;x
6208;243;232;31;Coffee Wilds;x
6209;2;247;120;Saltcaves;x
6210;157;73;229;Cocoa Plateau;x
6211;206;252;182;Golden Cliff;x
